"portal","kandydat","data","nr","czy.w.tytule","dlugosc.art","ile.razy","ile.razy.wzg","waga"
"NaTematWybory","palikot","2015-03-15 00:00:00",4,FALSE,2665,1,0.000375234521575985,2
"NaTematWybory","palikot","2015-03-15 00:00:00",5,FALSE,467,1,0.00214132762312634,2
"NaTematWybory","palikot","2015-03-15 00:00:00",6,FALSE,2049,6,0.00292825768667643,2
"NaTematWybory","palikot","2015-03-15 00:00:00",7,FALSE,5746,1,0.000174034110685694,2
"NaTematWybory","palikot","2015-03-15 00:00:00",8,TRUE,2269,5,0.00220361392684002,2
"NaTematWybory","palikot","2015-03-15 00:00:00",9,FALSE,3179,5,0.00157282164202579,2
"NaTematWybory","palikot","2015-03-15 00:00:00",10,TRUE,2100,8,0.00380952380952381,2
"NaTematWybory","palikot","2015-03-15 00:00:00",11,FALSE,13939,2,0.000143482315804577,2
"NaTematWybory","palikot","2015-03-15 00:00:00",12,TRUE,5030,5,0.00099403578528827,2
"NaTematWybory","palikot","2015-03-16 00:00:00",1,FALSE,2521,1,0.000396667988893296,2
"NaTematWybory","palikot","2015-03-21 00:00:00",1,FALSE,2521,1,0.000396667988893296,2
"NaTematWybory","palikot","2015-03-24 00:00:00",1,FALSE,1696,1,0.000589622641509434,2
"NaTematWybory","palikot","2015-03-24 00:00:00",2,FALSE,1499,3,0.00200133422281521,2
"NaTematWybory","palikot","2015-03-24 00:00:00",3,FALSE,1466,1,0.000682128240109141,2
"NaTematWybory","palikot","2015-03-24 00:00:00",4,TRUE,2115,10,0.00472813238770686,2
"NaTematWybory","palikot","2015-03-24 00:00:00",5,TRUE,5480,8,0.00145985401459854,2
"NaTematWybory","palikot","2015-03-24 00:00:00",6,FALSE,1393,1,0.000717875089734386,2
"NaTematWybory","palikot","2015-03-24 00:00:00",7,FALSE,1478,1,0.0006765899864682,2
"NaTematWybory","palikot","2015-03-24 00:00:00",8,FALSE,6851,2,0.000291928185666326,2
"NaTematWybory","palikot","2015-03-24 00:00:00",9,TRUE,1826,5,0.00273822562979189,2
"NaTematWybory","palikot","2015-03-24 00:00:00",10,TRUE,2702,4,0.00148038490007402,2
"NaTematWybory","palikot","2015-03-24 00:00:00",11,FALSE,2665,1,0.000375234521575985,2
"NaTematWybory","palikot","2015-03-31 00:00:00",1,TRUE,4646,11,0.00236762806715454,2
"NaTematWybory","palikot","2015-03-31 00:00:00",2,FALSE,1811,1,0.000552181115405853,2
"NaTematWybory","palikot","2015-03-31 00:00:00",3,FALSE,1696,1,0.000589622641509434,2
"NaTematWybory","palikot","2015-03-31 00:00:00",4,FALSE,1499,3,0.00200133422281521,2
"NaTematWybory","palikot","2015-04-05 00:00:00",1,FALSE,4430,2,0.000451467268623025,2
"NaTematWybory","palikot","2015-04-05 00:00:00",2,FALSE,6367,1,0.000157059839798963,2
"NaTematWybory","palikot","2015-04-05 00:00:00",3,TRUE,2605,10,0.00383877159309021,2
"NaTematWybory","palikot","2015-04-05 00:00:00",4,FALSE,7134,1,0.000140173815531259,2
"NaTematWybory","palikot","2015-04-05 00:00:00",5,FALSE,7066,4,0.000566091140673648,2
"NaTematWybory","palikot","2015-04-05 00:00:00",6,TRUE,3086,7,0.00226830848995463,2
"NaTematWybory","palikot","2015-04-05 00:00:00",7,TRUE,4646,11,0.00236762806715454,2
"NaTematWybory","palikot","2015-04-05 00:00:00",8,FALSE,4908,4,0.000814995925020375,2
"NaTematWybory","palikot","2015-04-05 00:00:00",9,FALSE,1811,1,0.000552181115405853,2
"NaTematWybory","wilk","2015-03-15 00:00:00",1,FALSE,1374,4,0.00291120815138282,2
"NaTematWybory","wilk","2015-03-15 00:00:00",2,FALSE,2584,1,0.000386996904024768,2
"NaTematWybory","wilk","2015-03-16 00:00:00",1,FALSE,1374,4,0.00291120815138282,2
"NaTematWybory","wilk","2015-03-16 00:00:00",2,FALSE,2584,1,0.000386996904024768,2
"NaTematWybory","wilk","2015-03-31 00:00:00",1,FALSE,1811,1,0.000552181115405853,2
"NaTematWybory","wilk","2015-04-05 00:00:00",1,FALSE,4908,1,0.000203748981255094,2
"NaTematWybory","wilk","2015-04-05 00:00:00",2,FALSE,1811,1,0.000552181115405853,2
"OnetGlowna","braun","2015-03-26 10:00:00",1,FALSE,2648,1,0.000377643504531722,2
"OnetGlowna","braun","2015-03-28 14:00:00",1,FALSE,4773,1,0.000209511837418814,2
"OnetGlowna","braun","2015-03-30 22:00:00",1,FALSE,2736,1,0.000365497076023392,2
"OnetGlowna","braun","2015-04-04 10:00:00",1,FALSE,2307,1,0.000433463372345037,2
"OnetGlowna","braun","2015-04-05 14:48:00",1,FALSE,2833,1,0.000352982703847511,3
"OnetGlowna","braun","2015-04-05 18:00:00",1,FALSE,2833,1,0.000352982703847511,3
"OnetGlowna","duda","2015-03-16 12:45:00",1,FALSE,2369,2,0.000844238075137189,2
"OnetGlowna","duda","2015-03-16 14:00:00",1,FALSE,2369,2,0.000844238075137189,2
"OnetGlowna","duda","2015-03-16 18:00:00",1,TRUE,4597,2,0.000435066347618012,2
"OnetGlowna","duda","2015-03-17 18:00:00",1,FALSE,2103,1,0.000475511174512601,2
"OnetGlowna","duda","2015-03-18 18:00:00",1,TRUE,2651,2,0.000754432289701999,2
"OnetGlowna","duda","2015-03-19 22:00:00",1,TRUE,1566,2,0.00127713920817369,2
"OnetGlowna","duda","2015-03-20 13:14:00",1,FALSE,1588,2,0.00125944584382872,2
"OnetGlowna","duda","2015-03-20 13:14:00",2,TRUE,4301,4,0.000930016275284817,2
"OnetGlowna","duda","2015-03-20 13:20:00",1,FALSE,1588,2,0.00125944584382872,2
"OnetGlowna","duda","2015-03-20 13:20:00",2,TRUE,4301,4,0.000930016275284817,2
"OnetGlowna","duda","2015-03-20 14:00:00",1,FALSE,1588,2,0.00125944584382872,2
"OnetGlowna","duda","2015-03-20 14:00:00",2,TRUE,4301,4,0.000930016275284817,2
"OnetGlowna","duda","2015-03-21 14:00:00",1,TRUE,4146,9,0.00217076700434153,2
"OnetGlowna","duda","2015-03-23 10:00:00",1,TRUE,5785,8,0.0013828867761452,2
"OnetGlowna","duda","2015-03-23 18:00:00",1,TRUE,7228,17,0.00235196458218041,2
"OnetGlowna","duda","2015-03-23 22:00:00",1,FALSE,2120,3,0.00141509433962264,2
"OnetGlowna","duda","2015-03-25 10:00:00",1,FALSE,5021,3,0.000597490539733121,2
"OnetGlowna","duda","2015-03-25 22:00:00",1,TRUE,3922,6,0.00152983171851096,2
"OnetGlowna","duda","2015-03-26 10:00:00",1,FALSE,2648,3,0.00113293051359517,2
"OnetGlowna","duda","2015-03-26 22:00:00",1,FALSE,2196,3,0.00136612021857923,2
"OnetGlowna","duda","2015-03-26 22:00:00",2,FALSE,2675,1,0.000373831775700935,2
"OnetGlowna","duda","2015-03-27 14:00:00",1,TRUE,4300,13,0.00302325581395349,2
"OnetGlowna","duda","2015-03-28 14:00:00",1,FALSE,4773,1,0.000209511837418814,2
"OnetGlowna","duda","2015-03-28 18:00:00",1,FALSE,3247,1,0.000307976593778873,2
"OnetGlowna","duda","2015-03-28 18:00:00",2,FALSE,1892,1,0.000528541226215645,2
"OnetGlowna","duda","2015-03-28 18:00:00",3,TRUE,4148,12,0.00289296046287367,2
"OnetGlowna","duda","2015-03-28 22:00:00",1,TRUE,5892,10,0.00169721656483367,2
"OnetGlowna","duda","2015-03-29 10:16:00",1,TRUE,5892,10,0.00169721656483367,2
"OnetGlowna","duda","2015-03-29 14:00:00",1,TRUE,3104,5,0.00161082474226804,2
"OnetGlowna","duda","2015-03-29 14:00:00",2,TRUE,5892,10,0.00169721656483367,2
"OnetGlowna","duda","2015-03-29 18:00:00",1,TRUE,5892,10,0.00169721656483367,2
"OnetGlowna","duda","2015-03-30 10:00:00",1,TRUE,5892,10,0.00169721656483367,2
"OnetGlowna","duda","2015-03-30 17:44:00",1,TRUE,5892,10,0.00169721656483367,2
"OnetGlowna","duda","2015-03-30 18:00:00",1,TRUE,5892,10,0.00169721656483367,2
"OnetGlowna","duda","2015-03-30 22:00:00",1,TRUE,2736,6,0.00219298245614035,2
"OnetGlowna","duda","2015-03-30 22:00:00",2,TRUE,4823,13,0.00269541778975741,2
"OnetGlowna","duda","2015-03-30 22:00:00",3,TRUE,4705,6,0.00127523910733262,2
"OnetGlowna","duda","2015-04-01 12:10:00",1,TRUE,1429,4,0.00279916025192442,2
"OnetGlowna","duda","2015-04-01 12:10:00",2,TRUE,278,2,0.00719424460431655,2
"OnetGlowna","duda","2015-04-01 14:00:00",1,TRUE,278,2,0.00719424460431655,2
"OnetGlowna","duda","2015-04-01 18:00:00",1,TRUE,278,2,0.00719424460431655,2
"OnetGlowna","duda","2015-04-04 10:00:00",1,FALSE,2307,1,0.000433463372345037,2
"OnetGlowna","duda","2015-04-04 22:30:00",1,TRUE,2831,8,0.00282585658777817,2
"OnetGlowna","duda","2015-04-05 14:48:00",1,FALSE,2833,2,0.000705965407695023,3
"OnetGlowna","duda","2015-04-05 14:48:00",2,TRUE,2538,8,0.00315208825847124,2
"OnetGlowna","duda","2015-04-05 14:48:00",3,TRUE,2831,8,0.00282585658777817,2
"OnetGlowna","duda","2015-04-05 18:00:00",1,FALSE,2833,2,0.000705965407695023,3
"OnetGlowna","duda","2015-04-07 14:00:00",1,TRUE,1545,3,0.00194174757281553,2
"OnetGlowna","grodzka","2015-03-16 12:45:00",1,FALSE,2369,1,0.000422119037568594,2
"OnetGlowna","grodzka","2015-03-16 14:00:00",1,FALSE,2369,1,0.000422119037568594,2
"OnetGlowna","grodzka","2015-03-16 22:00:00",1,FALSE,2837,7,0.00246739513570673,2
"OnetGlowna","grodzka","2015-03-20 13:14:00",1,FALSE,1588,1,0.000629722921914358,2
"OnetGlowna","grodzka","2015-03-20 13:20:00",1,FALSE,1588,1,0.000629722921914358,2
"OnetGlowna","grodzka","2015-03-20 14:00:00",1,FALSE,1588,1,0.000629722921914358,2
"OnetGlowna","grodzka","2015-03-23 10:00:00",1,FALSE,5785,1,0.00017286084701815,2
"OnetGlowna","grodzka","2015-03-26 10:00:00",1,TRUE,2648,3,0.00113293051359517,2
"OnetGlowna","grodzka","2015-03-26 22:00:00",1,FALSE,2675,1,0.000373831775700935,2
"OnetGlowna","jarubas","2015-03-16 12:45:00",1,FALSE,2369,1,0.000422119037568594,2
"OnetGlowna","jarubas","2015-03-16 14:00:00",1,FALSE,2369,1,0.000422119037568594,2
"OnetGlowna","jarubas","2015-03-20 13:14:00",1,FALSE,1588,1,0.000629722921914358,2
"OnetGlowna","jarubas","2015-03-20 13:20:00",1,FALSE,1588,1,0.000629722921914358,2
"OnetGlowna","jarubas","2015-03-20 14:00:00",1,FALSE,1588,1,0.000629722921914358,2
"OnetGlowna","jarubas","2015-03-23 10:00:00",1,FALSE,5785,2,0.000345721694036301,2
"OnetGlowna","jarubas","2015-03-23 14:00:00",1,FALSE,2612,1,0.000382848392036753,2
"OnetGlowna","jarubas","2015-03-23 22:00:00",1,FALSE,2120,1,0.000471698113207547,2
"OnetGlowna","jarubas","2015-03-26 10:00:00",1,FALSE,2648,3,0.00113293051359517,2
"OnetGlowna","jarubas","2015-03-26 22:00:00",1,FALSE,2675,1,0.000373831775700935,2
"OnetGlowna","jarubas","2015-03-28 14:00:00",1,TRUE,4773,12,0.00251414204902577,2
"OnetGlowna","jarubas","2015-03-30 22:00:00",1,FALSE,2736,2,0.000730994152046784,2
"OnetGlowna","jarubas","2015-04-04 10:00:00",1,FALSE,2307,1,0.000433463372345037,2
"OnetGlowna","jarubas","2015-04-05 14:48:00",1,FALSE,2833,2,0.000705965407695023,3
"OnetGlowna","jarubas","2015-04-05 18:00:00",1,FALSE,2833,2,0.000705965407695023,3
"OnetGlowna","komorowski","2015-03-16 12:45:00",1,TRUE,2369,3,0.00126635711270578,2
"OnetGlowna","komorowski","2015-03-16 14:00:00",1,TRUE,2369,3,0.00126635711270578,2
"OnetGlowna","komorowski","2015-03-16 22:00:00",1,TRUE,3400,3,0.000882352941176471,2
"OnetGlowna","komorowski","2015-03-16 22:00:00",2,FALSE,2837,1,0.000352485019386676,2
"OnetGlowna","komorowski","2015-03-17 18:00:00",1,TRUE,2103,3,0.0014265335235378,2
"OnetGlowna","komorowski","2015-03-17 22:00:00",1,FALSE,4483,2,0.00044612982377872,2
"OnetGlowna","komorowski","2015-03-17 22:00:00",2,TRUE,2210,6,0.00271493212669683,2
"OnetGlowna","komorowski","2015-03-18 10:00:00",1,FALSE,4483,2,0.00044612982377872,2
"OnetGlowna","komorowski","2015-03-18 18:00:00",1,TRUE,2651,3,0.001131648434553,2
"OnetGlowna","komorowski","2015-03-19 18:05:00",1,TRUE,453,2,0.00441501103752759,2
"OnetGlowna","komorowski","2015-03-19 22:00:00",1,TRUE,1566,1,0.000638569604086846,2
"OnetGlowna","komorowski","2015-03-20 13:14:00",1,TRUE,1588,1,0.000629722921914358,2
"OnetGlowna","komorowski","2015-03-20 13:14:00",2,FALSE,4301,15,0.00348756103231807,2
"OnetGlowna","komorowski","2015-03-20 13:20:00",1,TRUE,1588,1,0.000629722921914358,2
"OnetGlowna","komorowski","2015-03-20 13:20:00",2,FALSE,4301,15,0.00348756103231807,2
"OnetGlowna","komorowski","2015-03-20 14:00:00",1,TRUE,1588,1,0.000629722921914358,2
"OnetGlowna","komorowski","2015-03-20 14:00:00",2,FALSE,4301,15,0.00348756103231807,2
"OnetGlowna","komorowski","2015-03-21 14:00:00",1,TRUE,4146,5,0.00120598166907863,2
"OnetGlowna","komorowski","2015-03-23 10:00:00",1,TRUE,2619,8,0.00305460099274532,2
"OnetGlowna","komorowski","2015-03-23 10:00:00",2,FALSE,5785,3,0.000518582541054451,2
"OnetGlowna","komorowski","2015-03-23 10:00:00",3,FALSE,8286,1,0.000120685493603669,2
"OnetGlowna","komorowski","2015-03-23 14:00:00",1,FALSE,2612,3,0.00114854517611026,2
"OnetGlowna","komorowski","2015-03-23 14:00:00",2,FALSE,8286,1,0.000120685493603669,2
"OnetGlowna","komorowski","2015-03-23 18:00:00",1,FALSE,7228,10,0.00138350857775318,2
"OnetGlowna","komorowski","2015-03-23 18:00:00",2,FALSE,8286,1,0.000120685493603669,2
"OnetGlowna","komorowski","2015-03-23 22:00:00",1,TRUE,2120,3,0.00141509433962264,2
"OnetGlowna","komorowski","2015-03-23 22:00:00",2,TRUE,4662,10,0.00214500214500214,2
"OnetGlowna","komorowski","2015-03-23 22:00:00",3,FALSE,8286,1,0.000120685493603669,2
"OnetGlowna","komorowski","2015-03-25 10:00:00",1,TRUE,5021,12,0.00238996215893248,2
"OnetGlowna","komorowski","2015-03-25 22:00:00",1,FALSE,3922,4,0.00101988781234064,2
"OnetGlowna","komorowski","2015-03-26 10:00:00",1,FALSE,2648,3,0.00113293051359517,2
"OnetGlowna","komorowski","2015-03-26 22:00:00",1,FALSE,2196,3,0.00136612021857923,2
"OnetGlowna","komorowski","2015-03-26 22:00:00",2,TRUE,2675,7,0.00261682242990654,2
"OnetGlowna","komorowski","2015-03-27 14:00:00",1,FALSE,4300,2,0.000465116279069767,2
"OnetGlowna","komorowski","2015-03-27 18:00:00",1,TRUE,790,1,0.00126582278481013,2
"OnetGlowna","komorowski","2015-03-28 14:00:00",1,FALSE,4773,2,0.000419023674837628,2
"OnetGlowna","komorowski","2015-03-28 18:00:00",1,TRUE,3247,8,0.00246381275023098,2
"OnetGlowna","komorowski","2015-03-28 18:00:00",2,FALSE,1892,1,0.000528541226215645,2
"OnetGlowna","komorowski","2015-03-28 18:00:00",3,FALSE,4148,12,0.00289296046287367,2
"OnetGlowna","komorowski","2015-03-28 22:00:00",1,FALSE,5892,6,0.0010183299389002,2
"OnetGlowna","komorowski","2015-03-29 10:16:00",1,FALSE,5892,6,0.0010183299389002,2
"OnetGlowna","komorowski","2015-03-29 14:00:00",1,FALSE,3104,2,0.000644329896907216,2
"OnetGlowna","komorowski","2015-03-29 14:00:00",2,FALSE,5892,6,0.0010183299389002,2
"OnetGlowna","komorowski","2015-03-29 18:00:00",1,FALSE,5892,6,0.0010183299389002,2
"OnetGlowna","komorowski","2015-03-30 10:00:00",1,FALSE,5892,6,0.0010183299389002,2
"OnetGlowna","komorowski","2015-03-30 17:44:00",1,FALSE,5892,6,0.0010183299389002,2
"OnetGlowna","komorowski","2015-03-30 18:00:00",1,FALSE,5892,6,0.0010183299389002,2
"OnetGlowna","komorowski","2015-03-30 22:00:00",1,TRUE,2736,5,0.00182748538011696,2
"OnetGlowna","komorowski","2015-03-30 22:00:00",2,TRUE,2826,3,0.00106157112526539,2
"OnetGlowna","komorowski","2015-03-30 22:00:00",3,TRUE,4705,5,0.00106269925611052,2
"OnetGlowna","komorowski","2015-03-31 10:00:00",1,TRUE,3807,5,0.00131337010769635,2
"OnetGlowna","komorowski","2015-04-03 22:00:00",1,TRUE,2143,3,0.00139990667288847,2
"OnetGlowna","komorowski","2015-04-04 10:00:00",1,TRUE,2307,3,0.00130039011703511,2
"OnetGlowna","komorowski","2015-04-04 22:30:00",1,FALSE,2831,4,0.00141292829388909,2
"OnetGlowna","komorowski","2015-04-05 14:48:00",1,FALSE,2833,2,0.000705965407695023,3
"OnetGlowna","komorowski","2015-04-05 14:48:00",2,FALSE,2831,4,0.00141292829388909,2
"OnetGlowna","komorowski","2015-04-05 18:00:00",1,FALSE,2833,2,0.000705965407695023,3
"OnetGlowna","korwin","2015-03-16 12:45:00",1,FALSE,2369,2,0.000844238075137189,2
"OnetGlowna","korwin","2015-03-16 14:00:00",1,FALSE,2369,2,0.000844238075137189,2
"OnetGlowna","korwin","2015-03-16 14:00:00",2,TRUE,3152,15,0.00475888324873096,2
"OnetGlowna","korwin","2015-03-16 22:00:00",1,FALSE,2837,1,0.000352485019386676,2
"OnetGlowna","korwin","2015-03-17 22:00:00",1,FALSE,2210,1,0.000452488687782805,2
"OnetGlowna","korwin","2015-03-19 18:05:00",1,TRUE,3162,5,0.00158127767235927,2
"OnetGlowna","korwin","2015-03-19 22:00:00",1,TRUE,3162,5,0.00158127767235927,2
"OnetGlowna","korwin","2015-03-20 13:14:00",1,FALSE,1588,1,0.000629722921914358,2
"OnetGlowna","korwin","2015-03-20 13:14:00",2,FALSE,4301,1,0.000232504068821204,2
"OnetGlowna","korwin","2015-03-20 13:20:00",1,FALSE,1588,1,0.000629722921914358,2
"OnetGlowna","korwin","2015-03-20 13:20:00",2,FALSE,4301,1,0.000232504068821204,2
"OnetGlowna","korwin","2015-03-20 14:00:00",1,FALSE,1588,1,0.000629722921914358,2
"OnetGlowna","korwin","2015-03-20 14:00:00",2,TRUE,2704,6,0.0022189349112426,2
"OnetGlowna","korwin","2015-03-20 14:00:00",3,FALSE,4301,1,0.000232504068821204,2
"OnetGlowna","korwin","2015-03-23 10:00:00",1,FALSE,5785,3,0.000518582541054451,2
"OnetGlowna","korwin","2015-03-23 14:00:00",1,FALSE,2612,1,0.000382848392036753,2
"OnetGlowna","korwin","2015-03-23 22:00:00",1,FALSE,2120,2,0.000943396226415094,2
"OnetGlowna","korwin","2015-03-26 10:00:00",1,FALSE,2648,3,0.00113293051359517,2
"OnetGlowna","korwin","2015-03-26 22:00:00",1,TRUE,2196,6,0.00273224043715847,2
"OnetGlowna","korwin","2015-03-26 22:00:00",2,FALSE,2675,2,0.000747663551401869,2
"OnetGlowna","korwin","2015-03-28 22:00:00",1,FALSE,5892,1,0.000169721656483367,2
"OnetGlowna","korwin","2015-03-29 10:16:00",1,FALSE,5892,1,0.000169721656483367,2
"OnetGlowna","korwin","2015-03-29 14:00:00",1,FALSE,3104,1,0.000322164948453608,2
"OnetGlowna","korwin","2015-03-29 14:00:00",2,FALSE,5892,1,0.000169721656483367,2
"OnetGlowna","korwin","2015-03-29 18:00:00",1,FALSE,5892,1,0.000169721656483367,2
"OnetGlowna","korwin","2015-03-30 10:00:00",1,FALSE,5892,1,0.000169721656483367,2
"OnetGlowna","korwin","2015-03-30 17:44:00",1,FALSE,5892,1,0.000169721656483367,2
"OnetGlowna","korwin","2015-03-30 18:00:00",1,FALSE,5892,1,0.000169721656483367,2
"OnetGlowna","korwin","2015-03-30 22:00:00",1,FALSE,2736,3,0.00109649122807018,2
"OnetGlowna","korwin","2015-04-04 10:00:00",1,FALSE,2307,2,0.000866926744690074,2
"OnetGlowna","korwin","2015-04-05 14:48:00",1,FALSE,2833,3,0.00105894811154253,3
"OnetGlowna","korwin","2015-04-05 18:00:00",1,FALSE,2833,3,0.00105894811154253,3
"OnetGlowna","kowalski","2015-03-16 12:45:00",1,FALSE,2369,1,0.000422119037568594,2
"OnetGlowna","kowalski","2015-03-16 14:00:00",1,FALSE,2369,1,0.000422119037568594,2
"OnetGlowna","kowalski","2015-03-20 13:14:00",1,FALSE,1588,1,0.000629722921914358,2
"OnetGlowna","kowalski","2015-03-20 13:20:00",1,FALSE,1588,1,0.000629722921914358,2
"OnetGlowna","kowalski","2015-03-20 14:00:00",1,FALSE,1588,1,0.000629722921914358,2
"OnetGlowna","kowalski","2015-03-26 10:00:00",1,FALSE,2648,1,0.000377643504531722,2
"OnetGlowna","kowalski","2015-03-26 22:00:00",1,FALSE,2675,1,0.000373831775700935,2
"OnetGlowna","kowalski","2015-03-30 22:00:00",1,FALSE,2736,2,0.000730994152046784,2
"OnetGlowna","kowalski","2015-04-04 10:00:00",1,FALSE,2307,1,0.000433463372345037,2
"OnetGlowna","kowalski","2015-04-05 14:48:00",1,FALSE,2833,1,0.000352982703847511,3
"OnetGlowna","kowalski","2015-04-05 18:00:00",1,FALSE,2833,1,0.000352982703847511,3
"OnetGlowna","kukiz","2015-03-16 12:45:00",1,FALSE,2369,1,0.000422119037568594,2
"OnetGlowna","kukiz","2015-03-16 14:00:00",1,FALSE,2369,1,0.000422119037568594,2
"OnetGlowna","kukiz","2015-03-17 22:00:00",1,TRUE,4483,3,0.000669194735668079,2
"OnetGlowna","kukiz","2015-03-18 10:00:00",1,TRUE,4483,3,0.000669194735668079,2
"OnetGlowna","kukiz","2015-03-20 13:14:00",1,FALSE,1588,1,0.000629722921914358,2
"OnetGlowna","kukiz","2015-03-20 13:20:00",1,FALSE,1588,1,0.000629722921914358,2
"OnetGlowna","kukiz","2015-03-20 14:00:00",1,FALSE,1588,1,0.000629722921914358,2
"OnetGlowna","kukiz","2015-03-23 10:00:00",1,TRUE,8286,22,0.00265508085928071,2
"OnetGlowna","kukiz","2015-03-23 14:00:00",1,TRUE,2612,10,0.00382848392036753,2
"OnetGlowna","kukiz","2015-03-23 14:00:00",2,TRUE,8286,22,0.00265508085928071,2
"OnetGlowna","kukiz","2015-03-23 18:00:00",1,FALSE,7228,1,0.000138350857775318,2
"OnetGlowna","kukiz","2015-03-23 18:00:00",2,TRUE,8286,22,0.00265508085928071,2
"OnetGlowna","kukiz","2015-03-23 22:00:00",1,FALSE,2120,2,0.000943396226415094,2
"OnetGlowna","kukiz","2015-03-23 22:00:00",2,TRUE,8286,22,0.00265508085928071,2
"OnetGlowna","kukiz","2015-03-26 10:00:00",1,FALSE,2648,3,0.00113293051359517,2
"OnetGlowna","kukiz","2015-03-26 22:00:00",1,FALSE,2675,1,0.000373831775700935,2
"OnetGlowna","kukiz","2015-03-28 22:00:00",1,FALSE,5892,3,0.000509164969450102,2
"OnetGlowna","kukiz","2015-03-29 10:16:00",1,FALSE,5892,3,0.000509164969450102,2
"OnetGlowna","kukiz","2015-03-29 14:00:00",1,FALSE,5892,3,0.000509164969450102,2
"OnetGlowna","kukiz","2015-03-29 18:00:00",1,FALSE,5892,3,0.000509164969450102,2
"OnetGlowna","kukiz","2015-03-30 10:00:00",1,FALSE,5892,3,0.000509164969450102,2
"OnetGlowna","kukiz","2015-03-30 17:44:00",1,FALSE,5892,3,0.000509164969450102,2
"OnetGlowna","kukiz","2015-03-30 18:00:00",1,FALSE,5892,3,0.000509164969450102,2
"OnetGlowna","kukiz","2015-03-30 22:00:00",1,FALSE,2736,2,0.000730994152046784,2
"OnetGlowna","kukiz","2015-04-04 10:00:00",1,TRUE,1309,6,0.00458365164247517,3
"OnetGlowna","kukiz","2015-04-04 10:00:00",2,FALSE,2307,1,0.000433463372345037,2
"OnetGlowna","kukiz","2015-04-05 14:48:00",1,TRUE,2833,7,0.00247087892693258,3
"OnetGlowna","kukiz","2015-04-05 18:00:00",1,TRUE,2833,7,0.00247087892693258,3
"OnetGlowna","ogorek","2015-03-16 12:45:00",1,FALSE,2369,1,0.000422119037568594,2
"OnetGlowna","ogorek","2015-03-16 14:00:00",1,FALSE,2369,1,0.000422119037568594,2
"OnetGlowna","ogorek","2015-03-16 22:00:00",1,FALSE,2837,1,0.000352485019386676,2
"OnetGlowna","ogorek","2015-03-20 13:14:00",1,FALSE,1588,1,0.000629722921914358,2
"OnetGlowna","ogorek","2015-03-20 13:20:00",1,FALSE,1588,1,0.000629722921914358,2
"OnetGlowna","ogorek","2015-03-20 14:00:00",1,FALSE,1588,1,0.000629722921914358,2
"OnetGlowna","ogorek","2015-03-23 10:00:00",1,FALSE,5785,2,0.000345721694036301,2
"OnetGlowna","ogorek","2015-03-23 22:00:00",1,FALSE,2120,2,0.000943396226415094,2
"OnetGlowna","ogorek","2015-03-26 10:00:00",1,FALSE,2648,2,0.000755287009063444,2
"OnetGlowna","ogorek","2015-03-26 22:00:00",1,FALSE,2675,1,0.000373831775700935,2
"OnetGlowna","ogorek","2015-03-28 22:00:00",1,FALSE,5892,2,0.000339443312966735,2
"OnetGlowna","ogorek","2015-03-29 10:16:00",1,FALSE,5892,2,0.000339443312966735,2
"OnetGlowna","ogorek","2015-03-29 14:00:00",1,FALSE,5892,2,0.000339443312966735,2
"OnetGlowna","ogorek","2015-03-29 18:00:00",1,FALSE,5892,2,0.000339443312966735,2
"OnetGlowna","ogorek","2015-03-30 10:00:00",1,FALSE,5892,2,0.000339443312966735,2
"OnetGlowna","ogorek","2015-03-30 17:44:00",1,FALSE,5892,2,0.000339443312966735,2
"OnetGlowna","ogorek","2015-03-30 18:00:00",1,FALSE,5892,2,0.000339443312966735,2
"OnetGlowna","ogorek","2015-03-30 22:00:00",1,FALSE,2736,4,0.00146198830409357,2
"OnetGlowna","ogorek","2015-03-30 22:00:00",2,FALSE,4823,1,0.000207339829981339,2
"OnetGlowna","ogorek","2015-03-30 22:00:00",3,TRUE,4705,10,0.00212539851222104,2
"OnetGlowna","ogorek","2015-04-04 10:00:00",1,FALSE,2307,1,0.000433463372345037,2
"OnetGlowna","ogorek","2015-04-05 14:48:00",1,FALSE,2833,2,0.000705965407695023,3
"OnetGlowna","ogorek","2015-04-05 14:48:00",2,FALSE,2538,1,0.000394011032308905,2
"OnetGlowna","ogorek","2015-04-05 18:00:00",1,FALSE,2833,2,0.000705965407695023,3
"OnetGlowna","palikot","2015-03-16 12:45:00",1,FALSE,2369,1,0.000422119037568594,2
"OnetGlowna","palikot","2015-03-16 14:00:00",1,FALSE,2369,1,0.000422119037568594,2
"OnetGlowna","palikot","2015-03-20 13:14:00",1,FALSE,1588,1,0.000629722921914358,2
"OnetGlowna","palikot","2015-03-20 13:20:00",1,FALSE,1588,1,0.000629722921914358,2
"OnetGlowna","palikot","2015-03-20 14:00:00",1,FALSE,1588,1,0.000629722921914358,2
"OnetGlowna","palikot","2015-03-23 10:00:00",1,FALSE,5785,2,0.000345721694036301,2
"OnetGlowna","palikot","2015-03-23 22:00:00",1,FALSE,2120,1,0.000471698113207547,2
"OnetGlowna","palikot","2015-03-26 10:00:00",1,FALSE,2648,1,0.000377643504531722,2
"OnetGlowna","palikot","2015-03-26 22:00:00",1,FALSE,2675,1,0.000373831775700935,2
"OnetGlowna","palikot","2015-03-27 18:00:00",1,TRUE,790,4,0.00506329113924051,2
"OnetGlowna","palikot","2015-03-28 18:00:00",1,TRUE,1892,7,0.00369978858350951,2
